Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition,State,County,month,day
1:51 AM,62 F,45 F,53 %,SSW,20 mph,29 mph,29.87 in,0.0 in,Cloudy,Virginia,Norfolk,3,3
2:51 AM,61 F,45 F,56 %,SSW,16 mph,0 mph,29.87 in,0.0 in,Cloudy,Virginia,Norfolk,3,3
3:51 AM,57 F,45 F,64 %,SW,12 mph,0 mph,29.86 in,0.0 in,Fair,Virginia,Norfolk,3,3
4:51 AM,56 F,46 F,69 %,SW,9 mph,0 mph,29.84 in,0.0 in,Fair,Virginia,Norfolk,3,3
5:51 AM,51 F,44 F,77 %,S,5 mph,0 mph,29.82 in,0.0 in,Fair,Virginia,Norfolk,3,3
6:51 AM,51 F,45 F,80 %,S,6 mph,0 mph,29.81 in,0.0 in,Fair,Virginia,Norfolk,3,3
7:51 AM,54 F,47 F,77 %,S,7 mph,0 mph,29.81 in,0.0 in,Fair,Virginia,Norfolk,3,3
8:51 AM,55 F,49 F,80 %,SSW,8 mph,0 mph,29.83 in,0.0 in,Fair,Virginia,Norfolk,3,3
9:05 AM,58 F,50 F,75 %,SSW,9 mph,0 mph,29.83 in,0.0 in,Mostly Cloudy,Virginia,Norfolk,3,3
9:51 AM,61 F,51 F,70 %,SSW,14 mph,18 mph,29.81 in,0.0 in,Mostly Cloudy,Virginia,Norfolk,3,3
10:51 AM,63 F,52 F,67 %,SW,15 mph,0 mph,29.80 in,0.0 in,Mostly Cloudy,Virginia,Norfolk,3,3
11:20 AM,64 F,54 F,70 %,SSW,12 mph,0 mph,29.77 in,0.0 in,Partly Cloudy,Virginia,Norfolk,3,3
11:51 AM,66 F,54 F,65 %,SSW,14 mph,0 mph,29.75 in,0.0 in,Fair,Virginia,Norfolk,3,3
12:51 PM,70 F,53 F,55 %,SSW,18 mph,29 mph,29.70 in,0.0 in,Fair,Virginia,Norfolk,3,3
1:51 PM,72 F,54 F,53 %,SW,24 mph,0 mph,29.67 in,0.0 in,Fair / Windy,Virginia,Norfolk,3,3
2:51 PM,70 F,53 F,55 %,SW,20 mph,28 mph,29.66 in,0.0 in,Cloudy,Virginia,Norfolk,3,3
3:51 PM,69 F,54 F,58 %,WSW,18 mph,30 mph,29.64 in,0.0 in,Light Rain,Virginia,Norfolk,3,3
4:51 PM,66 F,56 F,70 %,SW,21 mph,26 mph,29.65 in,0.0 in,Light Rain / Windy,Virginia,Norfolk,3,3
5:51 PM,64 F,57 F,78 %,SW,17 mph,0 mph,29.62 in,0.0 in,Cloudy,Virginia,Norfolk,3,3
6:51 PM,63 F,57 F,81 %,SSW,20 mph,26 mph,29.57 in,0.0 in,Fair,Virginia,Norfolk,3,3
7:51 PM,62 F,55 F,78 %,SSW,17 mph,0 mph,29.60 in,0.0 in,Fair,Virginia,Norfolk,3,3
8:51 PM,63 F,55 F,75 %,SW,22 mph,29 mph,29.60 in,0.0 in,Fair / Windy,Virginia,Norfolk,3,3
9:51 PM,63 F,54 F,72 %,WSW,20 mph,30 mph,29.62 in,0.0 in,Fair,Virginia,Norfolk,3,3
10:51 PM,62 F,53 F,72 %,WSW,16 mph,24 mph,29.65 in,0.0 in,Fair,Virginia,Norfolk,3,3
11:51 PM,61 F,52 F,72 %,WSW,13 mph,0 mph,29.67 in,0.0 in,Fair,Virginia,Norfolk,3,3
12:51 AM,61 F,51 F,70 %,W,12 mph,21 mph,29.70 in,0.0 in,Fair,Virginia,Norfolk,3,3
1:51 AM,60 F,49 F,67 %,W,10 mph,21 mph,29.74 in,0.0 in,Fair,Virginia,Norfolk,3,4
2:51 AM,58 F,48 F,70 %,W,7 mph,0 mph,29.76 in,0.0 in,Fair,Virginia,Norfolk,3,4
3:51 AM,57 F,46 F,67 %,W,7 mph,0 mph,29.77 in,0.0 in,Fair,Virginia,Norfolk,3,4
4:51 AM,56 F,44 F,64 %,W,5 mph,0 mph,29.79 in,0.0 in,Fair,Virginia,Norfolk,3,4
5:51 AM,55 F,43 F,64 %,WSW,6 mph,0 mph,29.83 in,0.0 in,Fair,Virginia,Norfolk,3,4
6:51 AM,52 F,43 F,71 %,WSW,5 mph,0 mph,29.87 in,0.0 in,Fair,Virginia,Norfolk,3,4
7:51 AM,49 F,44 F,83 %,CALM,0 mph,0 mph,29.90 in,0.0 in,Fair,Virginia,Norfolk,3,4
8:51 AM,55 F,42 F,62 %,CALM,0 mph,0 mph,29.92 in,0.0 in,Fair,Virginia,Norfolk,3,4
9:51 AM,57 F,42 F,57 %,CALM,0 mph,0 mph,29.93 in,0.0 in,Fair,Virginia,Norfolk,3,4
10:51 AM,60 F,40 F,47 %,CALM,0 mph,0 mph,29.94 in,0.0 in,Fair,Virginia,Norfolk,3,4
11:51 AM,62 F,34 F,35 %,WSW,7 mph,0 mph,29.94 in,0.0 in,Fair,Virginia,Norfolk,3,4
12:51 PM,63 F,34 F,34 %,WSW,7 mph,0 mph,29.93 in,0.0 in,Fair,Virginia,Norfolk,3,4
1:51 PM,63 F,32 F,31 %,VAR,5 mph,0 mph,29.91 in,0.0 in,Fair,Virginia,Norfolk,3,4
2:51 PM,64 F,30 F,28 %,VAR,7 mph,0 mph,29.87 in,0.0 in,Fair,Virginia,Norfolk,3,4
3:51 PM,64 F,29 F,27 %,VAR,7 mph,0 mph,29.87 in,0.0 in,Fair,Virginia,Norfolk,3,4
4:51 PM,64 F,29 F,27 %,WSW,9 mph,0 mph,29.86 in,0.0 in,Fair,Virginia,Norfolk,3,4
5:51 PM,63 F,29 F,28 %,SW,14 mph,0 mph,29.88 in,0.0 in,Fair,Virginia,Norfolk,3,4
6:51 PM,59 F,31 F,35 %,SW,13 mph,0 mph,29.90 in,0.0 in,Fair,Virginia,Norfolk,3,4
7:51 PM,55 F,32 F,42 %,SW,10 mph,0 mph,29.90 in,0.0 in,Fair,Virginia,Norfolk,3,4
8:51 PM,55 F,32 F,42 %,SW,8 mph,0 mph,29.91 in,0.0 in,Fair,Virginia,Norfolk,3,4
9:51 PM,53 F,34 F,48 %,SW,6 mph,0 mph,29.90 in,0.0 in,Fair,Virginia,Norfolk,3,4
10:51 PM,52 F,36 F,54 %,SSW,6 mph,0 mph,29.91 in,0.0 in,Fair,Virginia,Norfolk,3,4
11:51 PM,57 F,36 F,45 %,WSW,12 mph,0 mph,29.95 in,0.0 in,Fair,Virginia,Norfolk,3,4
12:51 AM,57 F,37 F,47 %,W,10 mph,0 mph,29.94 in,0.0 in,Fair,Virginia,Norfolk,3,4
1:53 AM,40 F,29 F,65 %,N,3 mph,0 mph,29.20 in,0.0 in,Fair,Virginia,Norfolk,3,5
2:53 AM,35 F,28 F,76 %,CALM,0 mph,0 mph,29.22 in,0.0 in,Fair,Virginia,Norfolk,3,5
3:53 AM,33 F,27 F,78 %,CALM,0 mph,0 mph,29.21 in,0.0 in,Fair,Virginia,Norfolk,3,5
4:53 AM,31 F,27 F,85 %,CALM,0 mph,0 mph,29.21 in,0.0 in,Fair,Virginia,Norfolk,3,5
5:53 AM,29 F,26 F,89 %,CALM,0 mph,0 mph,29.22 in,0.0 in,Fair,Virginia,Norfolk,3,5
6:53 AM,28 F,24 F,85 %,CALM,0 mph,0 mph,29.22 in,0.0 in,Fair,Virginia,Norfolk,3,5
7:53 AM,27 F,24 F,89 %,CALM,0 mph,0 mph,29.21 in,0.0 in,Fair,Virginia,Norfolk,3,5
8:53 AM,30 F,28 F,92 %,CALM,0 mph,0 mph,29.23 in,0.0 in,Fair,Virginia,Norfolk,3,5
9:53 AM,37 F,31 F,79 %,CALM,0 mph,0 mph,29.23 in,0.0 in,Fair,Virginia,Norfolk,3,5
10:53 AM,42 F,28 F,58 %,ESE,5 mph,0 mph,29.21 in,0.0 in,Fair,Virginia,Norfolk,3,5
11:53 AM,46 F,26 F,46 %,SE,9 mph,0 mph,29.21 in,0.0 in,Fair,Virginia,Norfolk,3,5
12:53 PM,49 F,27 F,43 %,VAR,5 mph,0 mph,29.19 in,0.0 in,Fair,Virginia,Norfolk,3,5
1:53 PM,52 F,25 F,35 %,SSE,8 mph,0 mph,29.15 in,0.0 in,Fair,Virginia,Norfolk,3,5
2:53 PM,54 F,18 F,24 %,CALM,0 mph,0 mph,29.10 in,0.0 in,Fair,Virginia,Norfolk,3,5
3:53 PM,56 F,18 F,23 %,SE,3 mph,0 mph,29.07 in,0.0 in,Fair,Virginia,Norfolk,3,5
4:53 PM,57 F,19 F,23 %,S,8 mph,0 mph,29.04 in,0.0 in,Fair,Virginia,Norfolk,3,5
5:53 PM,56 F,20 F,25 %,S,8 mph,0 mph,29.03 in,0.0 in,Fair,Virginia,Norfolk,3,5
6:53 PM,55 F,21 F,27 %,SSE,3 mph,0 mph,29.02 in,0.0 in,Fair,Virginia,Norfolk,3,5
7:53 PM,50 F,20 F,31 %,CALM,0 mph,0 mph,29.02 in,0.0 in,Fair,Virginia,Norfolk,3,5
8:53 PM,44 F,26 F,49 %,WNW,3 mph,0 mph,29.01 in,0.0 in,Fair,Virginia,Norfolk,3,5
9:53 PM,42 F,25 F,51 %,CALM,0 mph,0 mph,29.00 in,0.0 in,Fair,Virginia,Norfolk,3,5
10:53 PM,38 F,27 F,65 %,CALM,0 mph,0 mph,28.99 in,0.0 in,Fair,Virginia,Norfolk,3,5
11:53 PM,37 F,26 F,65 %,CALM,0 mph,0 mph,28.97 in,0.0 in,Fair,Virginia,Norfolk,3,5
12:53 AM,36 F,26 F,67 %,S,3 mph,0 mph,28.95 in,0.0 in,Partly Cloudy,Virginia,Norfolk,3,5
1:53 AM,39 F,26 F,60 %,WNW,14 mph,0 mph,28.97 in,0.0 in,Fair,Virginia,Norfolk,3,6
2:53 AM,40 F,28 F,63 %,NW,3 mph,0 mph,28.97 in,0.0 in,Fair,Virginia,Norfolk,3,6
3:53 AM,38 F,29 F,70 %,ESE,3 mph,0 mph,28.96 in,0.0 in,Cloudy,Virginia,Norfolk,3,6
4:53 AM,39 F,29 F,67 %,S,5 mph,0 mph,28.95 in,0.0 in,Cloudy,Virginia,Norfolk,3,6
5:53 AM,40 F,29 F,65 %,W,7 mph,0 mph,28.97 in,0.0 in,Partly Cloudy,Virginia,Norfolk,3,6
6:53 AM,40 F,30 F,68 %,W,6 mph,0 mph,28.99 in,0.0 in,Mostly Cloudy,Virginia,Norfolk,3,6
7:53 AM,40 F,29 F,65 %,W,7 mph,0 mph,29.00 in,0.0 in,Cloudy,Virginia,Norfolk,3,6
8:53 AM,41 F,29 F,62 %,W,9 mph,0 mph,29.02 in,0.0 in,Cloudy,Virginia,Norfolk,3,6
9:53 AM,40 F,30 F,68 %,WNW,10 mph,22 mph,29.04 in,0.0 in,Cloudy,Virginia,Norfolk,3,6
10:53 AM,41 F,29 F,62 %,W,12 mph,18 mph,29.06 in,0.0 in,Cloudy,Virginia,Norfolk,3,6
11:53 AM,41 F,30 F,65 %,WNW,14 mph,17 mph,29.07 in,0.0 in,Cloudy,Virginia,Norfolk,3,6
12:30 PM,36 F,33 F,89 %,WNW,9 mph,0 mph,29.09 in,0.0 in,Light Rain,Virginia,Norfolk,3,6
12:53 PM,38 F,35 F,89 %,WNW,15 mph,20 mph,29.09 in,0.0 in,Light Rain,Virginia,Norfolk,3,6
12:58 PM,38 F,34 F,86 %,W,10 mph,22 mph,29.09 in,0.0 in,Light Rain,Virginia,Norfolk,3,6
1:27 PM,40 F,33 F,77 %,WNW,12 mph,24 mph,29.09 in,0.0 in,Cloudy,Virginia,Norfolk,3,6
1:53 PM,37 F,34 F,89 %,WNW,10 mph,20 mph,29.10 in,0.0 in,Light Rain,Virginia,Norfolk,3,6
2:53 PM,39 F,33 F,79 %,W,15 mph,25 mph,29.10 in,0.0 in,Light Rain,Virginia,Norfolk,3,6
3:53 PM,40 F,33 F,77 %,WNW,17 mph,30 mph,29.10 in,0.0 in,Light Rain,Virginia,Norfolk,3,6
4:53 PM,40 F,34 F,79 %,W,17 mph,25 mph,29.13 in,0.0 in,Cloudy,Virginia,Norfolk,3,6
5:53 PM,39 F,34 F,82 %,WNW,20 mph,29 mph,29.15 in,0.0 in,Light Rain,Virginia,Norfolk,3,6
6:47 PM,36 F,34 F,93 %,NW,14 mph,23 mph,29.20 in,0.0 in,Light Rain,Virginia,Norfolk,3,6
6:53 PM,36 F,32 F,86 %,NW,14 mph,25 mph,29.20 in,0.0 in,Light Snow,Virginia,Norfolk,3,6
7:53 PM,36 F,30 F,79 %,NW,10 mph,18 mph,29.24 in,0.0 in,Light Snow,Virginia,Norfolk,3,6
8:53 PM,36 F,27 F,70 %,NW,10 mph,24 mph,29.29 in,0.0 in,Light Snow,Virginia,Norfolk,3,6
9:53 PM,35 F,27 F,72 %,NNW,15 mph,22 mph,29.32 in,0.0 in,Light Snow,Virginia,Norfolk,3,6
10:53 PM,34 F,25 F,70 %,NW,20 mph,25 mph,29.35 in,0.0 in,Light Snow,Virginia,Norfolk,3,6
11:53 PM,34 F,25 F,70 %,NNW,12 mph,20 mph,29.38 in,0.0 in,Cloudy,Virginia,Norfolk,3,6
12:53 AM,33 F,24 F,70 %,NW,14 mph,24 mph,29.40 in,0.0 in,Cloudy,Virginia,Norfolk,3,6
1:34 AM,33 F,24 F,70 %,NW,13 mph,21 mph,29.41 in,0.0 in,Cloudy,Virginia,Norfolk,3,7
1:53 AM,33 F,24 F,70 %,WNW,16 mph,24 mph,29.41 in,0.0 in,Cloudy,Virginia,Norfolk,3,7
2:43 AM,32 F,25 F,75 %,NW,7 mph,0 mph,29.43 in,0.0 in,Cloudy,Virginia,Norfolk,3,7
2:53 AM,32 F,25 F,75 %,NW,13 mph,18 mph,29.43 in,0.0 in,Cloudy,Virginia,Norfolk,3,7
3:53 AM,32 F,25 F,75 %,NW,9 mph,0 mph,29.45 in,0.0 in,Cloudy,Virginia,Norfolk,3,7
4:53 AM,32 F,24 F,73 %,NNW,8 mph,0 mph,29.46 in,0.0 in,Cloudy,Virginia,Norfolk,3,7
5:53 AM,32 F,23 F,69 %,NW,8 mph,0 mph,29.48 in,0.0 in,Cloudy,Virginia,Norfolk,3,7
6:53 AM,32 F,23 F,69 %,NW,8 mph,0 mph,29.50 in,0.0 in,Cloudy,Virginia,Norfolk,3,7
7:53 AM,31 F,22 F,69 %,NW,8 mph,0 mph,29.53 in,0.0 in,Cloudy,Virginia,Norfolk,3,7
8:53 AM,31 F,22 F,69 %,NNW,9 mph,0 mph,29.57 in,0.0 in,Cloudy,Virginia,Norfolk,3,7
9:53 AM,32 F,21 F,64 %,NW,10 mph,0 mph,29.60 in,0.0 in,Cloudy,Virginia,Norfolk,3,7
10:53 AM,33 F,22 F,64 %,NW,7 mph,0 mph,29.62 in,0.0 in,Cloudy,Virginia,Norfolk,3,7
11:53 AM,35 F,23 F,61 %,NW,7 mph,0 mph,29.62 in,0.0 in,Cloudy,Virginia,Norfolk,3,7
12:36 PM,38 F,23 F,55 %,VAR,6 mph,0 mph,29.61 in,0.0 in,Mostly Cloudy,Virginia,Norfolk,3,7
12:53 PM,37 F,22 F,54 %,VAR,5 mph,0 mph,29.62 in,0.0 in,Mostly Cloudy,Virginia,Norfolk,3,7
1:53 PM,40 F,24 F,53 %,VAR,3 mph,0 mph,29.60 in,0.0 in,Fair,Virginia,Norfolk,3,7
2:53 PM,42 F,22 F,45 %,VAR,5 mph,0 mph,29.58 in,0.0 in,Fair,Virginia,Norfolk,3,7
3:53 PM,44 F,21 F,40 %,CALM,0 mph,0 mph,29.56 in,0.0 in,Fair,Virginia,Norfolk,3,7
4:53 PM,44 F,21 F,40 %,CALM,0 mph,0 mph,29.55 in,0.0 in,Fair,Virginia,Norfolk,3,7
5:53 PM,45 F,21 F,39 %,CALM,0 mph,0 mph,29.54 in,0.0 in,Fair,Virginia,Norfolk,3,7
6:53 PM,43 F,20 F,40 %,S,6 mph,0 mph,29.55 in,0.0 in,Fair,Virginia,Norfolk,3,7
7:53 PM,41 F,18 F,40 %,S,3 mph,0 mph,29.55 in,0.0 in,Fair,Virginia,Norfolk,3,7
8:53 PM,37 F,21 F,52 %,S,3 mph,0 mph,29.56 in,0.0 in,Fair,Virginia,Norfolk,3,7
9:53 PM,35 F,20 F,54 %,CALM,0 mph,0 mph,29.56 in,0.0 in,Fair,Virginia,Norfolk,3,7
10:53 PM,33 F,21 F,61 %,S,5 mph,0 mph,29.56 in,0.0 in,Fair,Virginia,Norfolk,3,7
11:53 PM,31 F,21 F,67 %,S,5 mph,0 mph,29.56 in,0.0 in,Fair,Virginia,Norfolk,3,7
12:53 AM,29 F,21 F,72 %,CALM,0 mph,0 mph,29.56 in,0.0 in,Fair,Virginia,Norfolk,3,7
1:53 AM,29 F,21 F,72 %,SSE,3 mph,0 mph,29.56 in,0.0 in,Fair,Virginia,Norfolk,3,8
2:53 AM,27 F,20 F,75 %,CALM,0 mph,0 mph,29.56 in,0.0 in,Fair,Virginia,Norfolk,3,8
3:53 AM,28 F,21 F,75 %,SSE,5 mph,0 mph,29.55 in,0.0 in,Fair,Virginia,Norfolk,3,8
4:53 AM,30 F,21 F,69 %,SSE,5 mph,0 mph,29.54 in,0.0 in,Fair,Virginia,Norfolk,3,8
5:53 AM,31 F,21 F,67 %,CALM,0 mph,0 mph,29.55 in,0.0 in,Fair,Virginia,Norfolk,3,8
6:53 AM,26 F,20 F,78 %,CALM,0 mph,0 mph,29.57 in,0.0 in,Fair,Virginia,Norfolk,3,8
7:53 AM,25 F,21 F,85 %,CALM,0 mph,0 mph,29.57 in,0.0 in,Fair,Virginia,Norfolk,3,8
8:53 AM,29 F,25 F,85 %,CALM,0 mph,0 mph,29.58 in,0.0 in,Fair,Virginia,Norfolk,3,8
9:53 AM,36 F,25 F,64 %,CALM,0 mph,0 mph,29.59 in,0.0 in,Fair,Virginia,Norfolk,3,8
10:53 AM,43 F,25 F,49 %,SSE,7 mph,0 mph,29.59 in,0.0 in,Fair,Virginia,Norfolk,3,8
11:53 AM,49 F,22 F,35 %,SSW,6 mph,0 mph,29.57 in,0.0 in,Fair,Virginia,Norfolk,3,8
12:53 PM,53 F,21 F,29 %,VAR,7 mph,0 mph,29.54 in,0.0 in,Fair,Virginia,Norfolk,3,8
1:53 PM,58 F,18 F,21 %,S,10 mph,0 mph,29.52 in,0.0 in,Fair,Virginia,Norfolk,3,8
2:53 PM,60 F,16 F,18 %,SSW,8 mph,0 mph,29.49 in,0.0 in,Fair,Virginia,Norfolk,3,8
3:53 PM,63 F,16 F,16 %,VAR,7 mph,0 mph,29.45 in,0.0 in,Fair,Virginia,Norfolk,3,8
4:53 PM,64 F,16 F,16 %,S,9 mph,0 mph,29.43 in,0.0 in,Fair,Virginia,Norfolk,3,8
5:53 PM,63 F,14 F,15 %,SSW,13 mph,0 mph,29.42 in,0.0 in,Fair,Virginia,Norfolk,3,8
6:53 PM,60 F,17 F,19 %,SSW,7 mph,0 mph,29.41 in,0.0 in,Fair,Virginia,Norfolk,3,8
7:53 PM,58 F,16 F,19 %,S,3 mph,0 mph,29.41 in,0.0 in,Fair,Virginia,Norfolk,3,8
8:53 PM,52 F,21 F,30 %,CALM,0 mph,0 mph,29.43 in,0.0 in,Fair,Virginia,Norfolk,3,8
9:53 PM,48 F,21 F,34 %,SE,3 mph,0 mph,29.42 in,0.0 in,Fair,Virginia,Norfolk,3,8
10:53 PM,47 F,22 F,37 %,S,6 mph,0 mph,29.42 in,0.0 in,Fair,Virginia,Norfolk,3,8
11:53 PM,49 F,20 F,32 %,S,7 mph,0 mph,29.42 in,0.0 in,Fair,Virginia,Norfolk,3,8
12:53 AM,50 F,19 F,29 %,S,6 mph,0 mph,29.43 in,0.0 in,Fair,Virginia,Norfolk,3,9
1:53 AM,45 F,22 F,40 %,SSW,7 mph,0 mph,29.43 in,0.0 in,Fair,Virginia,Norfolk,3,9
2:53 AM,49 F,20 F,32 %,SSW,10 mph,0 mph,29.44 in,0.0 in,Fair,Virginia,Norfolk,3,9
3:53 AM,51 F,19 F,28 %,SSW,8 mph,0 mph,29.44 in,0.0 in,Fair,Virginia,Norfolk,3,9
4:53 AM,53 F,20 F,27 %,SSW,10 mph,0 mph,29.44 in,0.0 in,Fair,Virginia,Norfolk,3,9
5:53 AM,52 F,21 F,30 %,SSW,13 mph,0 mph,29.45 in,0.0 in,Fair,Virginia,Norfolk,3,9
6:53 AM,51 F,22 F,32 %,SSW,9 mph,0 mph,29.47 in,0.0 in,Fair,Virginia,Norfolk,3,9
7:53 AM,50 F,23 F,35 %,SSW,8 mph,0 mph,29.48 in,0.0 in,Fair,Virginia,Norfolk,3,9
8:53 AM,52 F,23 F,32 %,S,8 mph,0 mph,29.49 in,0.0 in,Fair,Virginia,Norfolk,3,9
9:53 AM,56 F,25 F,30 %,SW,10 mph,17 mph,29.49 in,0.0 in,Fair,Virginia,Norfolk,3,9
10:53 AM,59 F,26 F,28 %,WSW,12 mph,24 mph,29.49 in,0.0 in,Fair,Virginia,Norfolk,3,9
11:53 AM,62 F,28 F,28 %,SSW,10 mph,20 mph,29.49 in,0.0 in,Fair,Virginia,Norfolk,3,9
12:53 PM,63 F,29 F,28 %,SW,15 mph,23 mph,29.46 in,0.0 in,Fair,Virginia,Norfolk,3,9
1:53 PM,65 F,31 F,28 %,SSW,9 mph,16 mph,29.43 in,0.0 in,Fair,Virginia,Norfolk,3,9
2:53 PM,68 F,32 F,26 %,SW,8 mph,21 mph,29.39 in,0.0 in,Fair,Virginia,Norfolk,3,9
3:53 PM,68 F,31 F,25 %,W,9 mph,0 mph,29.37 in,0.0 in,Fair,Virginia,Norfolk,3,9
4:53 PM,67 F,28 F,23 %,WSW,8 mph,0 mph,29.34 in,0.0 in,Fair,Virginia,Norfolk,3,9
5:53 PM,67 F,28 F,23 %,WSW,6 mph,0 mph,29.32 in,0.0 in,Fair,Virginia,Norfolk,3,9
6:53 PM,65 F,27 F,24 %,SSW,7 mph,0 mph,29.31 in,0.0 in,Fair,Virginia,Norfolk,3,9
7:53 PM,64 F,26 F,24 %,S,5 mph,0 mph,29.31 in,0.0 in,Fair,Virginia,Norfolk,3,9
8:53 PM,62 F,27 F,26 %,SSE,5 mph,0 mph,29.31 in,0.0 in,Fair,Virginia,Norfolk,3,9
9:53 PM,60 F,27 F,28 %,SSE,5 mph,0 mph,29.30 in,0.0 in,Fair,Virginia,Norfolk,3,9
10:53 PM,62 F,27 F,26 %,S,9 mph,0 mph,29.29 in,0.0 in,Fair,Virginia,Norfolk,3,9
11:53 PM,61 F,28 F,29 %,SSW,8 mph,0 mph,29.28 in,0.0 in,Fair,Virginia,Norfolk,3,9
7:50 AM,43 F,32 F,66 %,WSW,12 mph,0 mph,29.19 in,0.0 in,Fair,Virginia,Portsmouth,3,1
8:20 AM,43 F,32 F,66 %,WSW,9 mph,0 mph,29.19 in,0.0 in,Fair,Virginia,Portsmouth,3,1
8:50 AM,43 F,34 F,70 %,SW,8 mph,0 mph,29.19 in,0.0 in,Fair,Virginia,Portsmouth,3,1
9:20 AM,45 F,34 F,66 %,SW,12 mph,0 mph,29.19 in,0.0 in,Fair,Virginia,Portsmouth,3,1
9:50 AM,45 F,34 F,66 %,WSW,14 mph,0 mph,29.19 in,0.0 in,Fair,Virginia,Portsmouth,3,1
10:20 AM,46 F,32 F,57 %,WSW,14 mph,0 mph,29.19 in,0.0 in,Fair,Virginia,Portsmouth,3,1
10:50 AM,46 F,32 F,57 %,WSW,15 mph,0 mph,29.19 in,0.0 in,Fair,Virginia,Portsmouth,3,1
11:20 AM,46 F,32 F,57 %,WSW,16 mph,28 mph,29.19 in,0.0 in,Fair,Virginia,Portsmouth,3,1
11:50 AM,48 F,30 F,50 %,WSW,17 mph,30 mph,29.19 in,0.0 in,Fair,Virginia,Portsmouth,3,1
12:20 PM,48 F,30 F,50 %,W,12 mph,0 mph,29.19 in,0.0 in,Partly Cloudy,Virginia,Portsmouth,3,1
12:50 PM,48 F,32 F,54 %,WSW,15 mph,0 mph,29.19 in,0.0 in,Fair,Virginia,Portsmouth,3,1
1:20 PM,50 F,32 F,50 %,WSW,16 mph,0 mph,29.19 in,0.0 in,Partly Cloudy,Virginia,Portsmouth,3,1
1:50 PM,50 F,30 F,47 %,W,16 mph,28 mph,29.19 in,0.0 in,Partly Cloudy,Virginia,Portsmouth,3,1
2:20 PM,50 F,32 F,50 %,WSW,16 mph,0 mph,29.19 in,0.0 in,Partly Cloudy,Virginia,Portsmouth,3,1
2:50 PM,48 F,34 F,57 %,WSW,14 mph,0 mph,29.19 in,0.0 in,Partly Cloudy,Virginia,Portsmouth,3,1
3:20 PM,48 F,34 F,57 %,WSW,14 mph,0 mph,29.19 in,0.0 in,Partly Cloudy,Virginia,Portsmouth,3,1
3:50 PM,50 F,34 F,54 %,WSW,12 mph,0 mph,29.19 in,0.0 in,Partly Cloudy,Virginia,Portsmouth,3,1
4:20 PM,46 F,37 F,71 %,W,16 mph,31 mph,29.19 in,0.0 in,Showers in the Vicinity,Virginia,Portsmouth,3,1
4:50 PM,46 F,36 F,66 %,WSW,7 mph,0 mph,29.19 in,0.0 in,Light Rain Shower,Virginia,Portsmouth,3,1
5:20 PM,45 F,39 F,81 %,SW,13 mph,0 mph,29.19 in,0.0 in,Showers in the Vicinity,Virginia,Portsmouth,3,1
5:50 PM,45 F,39 F,81 %,SW,12 mph,0 mph,29.19 in,0.0 in,Fair,Virginia,Portsmouth,3,1
6:20 PM,45 F,37 F,76 %,SW,12 mph,0 mph,29.19 in,0.0 in,Fair,Virginia,Portsmouth,3,1
6:50 PM,45 F,37 F,76 %,WSW,9 mph,0 mph,29.19 in,0.0 in,Fair,Virginia,Portsmouth,3,1
7:20 PM,43 F,37 F,81 %,SW,8 mph,0 mph,29.19 in,0.0 in,Fair,Virginia,Portsmouth,3,1
7:50 PM,43 F,37 F,81 %,SW,8 mph,0 mph,29.19 in,0.0 in,Fair,Virginia,Portsmouth,3,1
8:20 PM,43 F,36 F,76 %,SW,7 mph,0 mph,29.19 in,0.0 in,Fair,Virginia,Portsmouth,3,1
8:50 PM,43 F,37 F,81 %,SW,6 mph,0 mph,29.16 in,0.0 in,Fair,Virginia,Portsmouth,3,1
9:20 PM,43 F,39 F,87 %,SW,6 mph,0 mph,29.16 in,0.0 in,Fair,Virginia,Portsmouth,3,1
9:50 PM,43 F,37 F,81 %,SSW,3 mph,0 mph,29.16 in,0.0 in,Fair,Virginia,Portsmouth,3,1
10:20 PM,43 F,39 F,87 %,VAR,3 mph,0 mph,29.16 in,0.0 in,Fair,Virginia,Portsmouth,3,1
10:50 PM,43 F,39 F,87 %,VAR,3 mph,0 mph,29.13 in,0.0 in,Partly Cloudy,Virginia,Portsmouth,3,1
11:20 PM,43 F,41 F,93 %,VAR,1 mph,0 mph,29.13 in,0.0 in,Partly Cloudy,Virginia,Portsmouth,3,1
7:50 AM,54 F,50 F,88 %,SW,9 mph,0 mph,29.66 in,0.0 in,Light Drizzle,Virginia,Portsmouth,3,10
8:20 AM,52 F,50 F,94 %,SW,10 mph,0 mph,29.66 in,0.0 in,Showers in the Vicinity,Virginia,Portsmouth,3,10
8:50 AM,54 F,50 F,88 %,SW,9 mph,0 mph,29.66 in,0.0 in,Mostly Cloudy,Virginia,Portsmouth,3,10
9:20 AM,54 F,52 F,94 %,SW,9 mph,0 mph,29.66 in,0.0 in,Mostly Cloudy,Virginia,Portsmouth,3,10
9:50 AM,54 F,52 F,94 %,SW,12 mph,0 mph,29.66 in,0.0 in,Mostly Cloudy,Virginia,Portsmouth,3,10
10:20 AM,55 F,52 F,88 %,SW,10 mph,0 mph,29.66 in,0.0 in,Cloudy,Virginia,Portsmouth,3,10
10:50 AM,55 F,52 F,88 %,WSW,13 mph,0 mph,29.66 in,0.0 in,Cloudy,Virginia,Portsmouth,3,10
